Owner;Name;Type;Final;Array;Access
java.lang.Character.UnicodeBlock;SHORTHAND_FORMAT_CONTROLS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;GUJARATI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SUPPLEMENTARY_PRIVATE_USE_AREA_A;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;AVESTAN;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;LINEAR_B_IDEOGRAMS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;THAI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;HIGH_SURROGATES;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;OSAGE;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;TAI_LE;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MATHEMATICAL_OPERATORS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;NEWA;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CJK_UNIFIED_IDEOGRAPHS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SUNDANESE_SUPPLEMENT;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CJK_UNIFIED_IDEOGRAPHS_EXTENSION_B;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ETHIOPIC;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ENCLOSED_ALPHANUMERIC_SUPPLEMENT;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;REJANG;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MENDE_KIKAKUI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;LYCIAN;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;BUGINESE;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;DEVANAGARI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CAUCASIAN_ALBANIAN;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;NABATAEAN;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MONGOLIAN_SUPPLEMENT;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MATHEMATICAL_ALPHANUMERIC_SYMBOLS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CJK_UNIFIED_IDEOGRAPHS_EXTENSION_D;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MASARAM_GONDI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MAHJONG_TILES;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;TAMIL;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;OLD_TURKIC;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ARABIC_PRESENTATION_FORMS_B;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;EARLY_DYNASTIC_CUNEIFORM;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ANCIENT_GREEK_NUMBERS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CHEROKEE;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;KHMER;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MEETEI_MAYEK;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;PSALTER_PAHLAVI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;JAVANESE;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;GURMUKHI;UnicodeBlock;TRUE;FALSE;public
