Owner;Name;Type;Final;Mutability;Array;Access
java.util.concurrent.locks.AbstractQueuedSynchronizer$Node;THREAD;java.lang.invoke.VarHandle;true;unknown;false;private
java.util.concurrent.ForkJoinTask;exceptionTableRefQueue;java.lang.ref.ReferenceQueue<java.util.concurrent.ForkJoinTask<?>>;true;unknown;false;private
java.util.Scanner;NON_ASCII_DIGIT;java.util.regex.Pattern;false;unknown;false;private
java.io.FilePermission;builtInFS;java.nio.file.FileSystem;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaAWTAccess;jdk.internal.access.JavaAWTAccess;false;unknown;false;private
sun.security.provider.PolicyFile;debug;sun.security.util.Debug;true;unknown;false;private
java.lang.StackWalker;DEFAULT_WALKER;java.lang.StackWalker;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaNetURLAccess;jdk.internal.access.JavaNetURLAccess;false;unknown;false;private
java.util.OptionalInt;EMPTY;java.util.OptionalInt;true;unknown;false;private
java.util.concurrent.ConcurrentLinkedDeque;HEAD;java.lang.invoke.VarHandle;true;unknown;false;private
jdk.internal.module.ModulePath;AUTOMATIC_MODULE_NAME;java.util.jar.Attributes$Name;true;unknown;false;private
jdk.internal.ref.Cleaner;dummyQueue;java.lang.ref.ReferenceQueue<java.lang.Object>;true;unknown;false;private
java.lang.invoke.CallSite;GET_TARGET;java.lang.invoke.MethodHandle;false;unknown;false;private
java.util.Scanner;boolPattern;java.util.regex.Pattern;false;unknown;false;private
java.lang.invoke.LambdaForm;IMPL_NAMES;java.lang.invoke.MemberName$Factory;true;unknown;false;private
java.io.FilePermission;here;java.nio.file.Path;true;unknown;false;private
java.io.ObjectInputStream;UNSAFE;jdk.internal.misc.Unsafe;true;unknown;false;private
java.util.ResourceBundle;referenceQueue;java.lang.ref.ReferenceQueue<java.lang.Object>;true;unknown;false;private
sun.security.x509.X500Name;principalField;java.lang.reflect.Field;true;unknown;false;private
java.net.URLConnection;defaultAllowUserInteraction;boolean;false;immutable;false;private
java.util.concurrent.ForkJoinPool;poolNumberSequence;int;false;immutable;false;private
sun.nio.ch.FileChannelImpl$Unmapper;totalSize;long;false;immutable;false;private
java.lang.invoke.MemberName$Factory;ALLOWED_FLAGS;int;false;immutable;false;private
java.util.concurrent.locks.AbstractQueuedSynchronizer;HEAD;java.lang.invoke.VarHandle;true;unknown;false;private
com.sun.java.util.jar.pack.Attribute;canonLists;java.util.Map<java.util.List<com.sun.java.util.jar.pack.Attribute>, java.util.List<com.sun.java.util.jar.pack.Attribute>>;true;unknown;false;private
