Owner;Name;Type;Final;Mutability;Array;Access
java.lang.module.Configuration;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.invoke.Invokers;NF_LIMIT;byte;true;immutable;false;private
java.util.concurrent.ConcurrentHashMap;RESIZE_STAMP_BITS;int;true;immutable;false;private
java.io.ObjectOutputStream$BlockDataOutputStream;MAX_BLOCK_SIZE;int;true;immutable;false;private
java.security.PermissionCollection;serialVersionUID;long;true;immutable;false;private
sun.nio.ch.DatagramChannelImpl;ST_CLOSING;int;true;immutable;false;private
com.sun.java.util.jar.pack.DriverResource_ja;BAD_OPTION;java.lang.String;true;immutable;false;public
sun.nio.cs.GB18030;innerEncoderIndex2;java.lang.String;true;immutable;false;private
java.lang.invoke.LambdaForm$NamedFunction;$assertionsDisabled;boolean;true;immutable;false;package
java.net.SocketPermission;ACCEPT;int;true;immutable;false;private
sun.nio.cs.GB18030;innerIndex7;java.lang.String;true;immutable;false;private
java.nio.HeapCharBuffer;ARRAY_INDEX_SCALE;long;true;immutable;false;private
java.net.URLConnection;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.invoke.Invokers;NF_checkCustomized;byte;true;immutable;false;private
java.util.Locale;DISPLAY_COUNTRY;int;true;immutable;false;private
java.lang.Integer;serialVersionUID;long;true;immutable;false;private
java.io.BufferedReader;INVALIDATED;int;true;immutable;false;private
java.lang.Character;MATH_SYMBOL;byte;true;immutable;false;public
com.sun.java.util.jar.pack.CodingChooser$Sizer;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.StackTraceElement;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.MethodTypeForm;MH_BASIC_INV;int;true;immutable;false;package
java.lang.IllegalThreadStateException;serialVersionUID;long;true;immutable;false;private
java.io.ObjectInputStream;NULL_HANDLE;int;true;immutable;false;private
java.lang.invoke.LambdaForm$BasicType;$assertionsDisabled;boolean;true;immutable;false;package
sun.nio.cs.GB18030;innerDecoderIndex5;java.lang.String;true;immutable;false;private
java.lang.invoke.MemberName;IS_FIELD_OR_METHOD;int;true;immutable;false;package
java.lang.invoke.MemberName;SYNTHETIC;int;true;immutable;false;package
java.lang.Character;LINE_SEPARATOR;byte;true;immutable;false;public
java.lang.invoke.MemberName;BRIDGE;int;true;immutable;false;package
java.lang.Character;DIRECTIONALITY_PARAGRAPH_SEPARATOR;byte;true;immutable;false;public
java.lang.Character;DECIMAL_DIGIT_NUMBER;byte;true;immutable;false;public
java.util.concurrent.ConcurrentHashMap;RESIZE_STAMP_SHIFT;int;true;immutable;false;private
java.net.URI;H_SERVER_PERCENT;long;true;immutable;false;private
java.lang.Character;PARAGRAPH_SEPARATOR;byte;true;immutable;false;public
java.nio.CharBuffer;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.Byte;MIN_VALUE;byte;true;immutable;false;public
sun.nio.cs.GB18030;innerEncoderIndex9;java.lang.String;true;immutable;false;private
java.lang.invoke.LambdaForm$BasicType;L_TYPE_NUM;byte;true;immutable;false;package
java.lang.Character;START_PUNCTUATION;byte;true;immutable;false;public
java.security.ProtectionDomain;filePermCompatInPD;boolean;true;immutable;false;private
java.lang.invoke.MethodTypeForm;RAW_RETURN;int;true;immutable;false;package
com.sun.java.util.jar.pack.ClassReader$ClassFormatException;serialVersionUID;long;true;immutable;false;private
java.lang.Throwable;CAUSE_CAPTION;java.lang.String;true;immutable;false;private
java.lang.invoke.DirectMethodHandle;AF_GETFIELD;byte;true;immutable;false;package
java.security.Provider;ALIAS_LENGTH;int;true;immutable;false;private
java.lang.Short;SIZE;int;true;immutable;false;public
java.security.UnresolvedPermission;serialVersionUID;long;true;immutable;false;private
java.lang.Integer;MAX_VALUE;int;true;immutable;false;public
jdk.internal.misc.Unsafe;ARRAY_BYTE_INDEX_SCALE;int;true;immutable;false;public
sun.nio.cs.GB18030;GB18030_SINGLE_BYTE;int;true;immutable;false;private
java.lang.StringBuffer;serialVersionUID;long;true;immutable;false;package
java.net.ProtocolException;serialVersionUID;long;true;immutable;false;private
java.util.PropertyPermission;READ;int;true;immutable;false;private
java.lang.StackStreamFactory$FrameBuffer;START_POS;int;true;immutable;false;package
java.io.InputStream;MAX_SKIP_BUFFER_SIZE;int;true;immutable;false;private
java.util.concurrent.ThreadPoolExecutor$Worker;serialVersionUID;long;true;immutable;false;private
jdk.internal.misc.Unsafe;ARRAY_FLOAT_INDEX_SCALE;int;true;immutable;false;public
java.lang.invoke.LambdaForm;$assertionsDisabled;boolean;true;immutable;false;package
sun.net.www.http.ChunkedOutputStream;EMPTY_CHUNK_HEADER_SIZE;int;true;immutable;false;private
java.lang.Character;MODIFIER_LETTER;byte;true;immutable;false;public
java.lang.StackTraceElement;JDK_NON_UPGRADEABLE_MODULE;byte;true;immutable;false;private
java.lang.RuntimeException;serialVersionUID;long;true;immutable;false;package
java.lang.invoke.MethodType;MAX_MH_ARITY;int;true;immutable;false;package
sun.net.www.http.ChunkedInputStream;MAX_CHUNK_HEADER_SIZE;int;true;immutable;false;private
java.lang.Character;DIRECTIONALITY_FIRST_STRONG_ISOLATE;byte;true;immutable;false;public
sun.security.provider.MD4$1;serialVersionUID;long;true;immutable;false;private
sun.nio.cs.GB18030;innerEncoderIndex0;java.lang.String;true;immutable;false;private
java.util.ResourceBundle;$assertionsDisabled;boolean;true;immutable;false;package
sun.nio.cs.GBK;b2cSBStr;java.lang.String;true;immutable;false;package
java.lang.invoke.MethodType;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.Character;OTHER_PUNCTUATION;byte;true;immutable;false;public
sun.nio.ch.SourceChannelImpl;$assertionsDisabled;boolean;true;immutable;false;package
java.util.UnknownFormatFlagsException;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.MethodTypeForm;LF_GWT;int;true;immutable;false;package
sun.net.www.http.ChunkedOutputStream;CRLF_SIZE;int;true;immutable;false;private
java.lang.Character;SIZE;int;true;immutable;false;public
sun.security.ssl.JsseJce$SunCertificates;serialVersionUID;long;true;immutable;false;private
java.net.URI;H_PATH;long;true;immutable;false;private
java.lang.invoke.Invokers;INV_LIMIT;int;true;immutable;false;package
java.lang.invoke.DirectMethodHandle;NF_checkBase;byte;true;immutable;false;package
java.nio.Buffer;SPLITERATOR_CHARACTERISTICS;int;true;immutable;false;package
java.lang.invoke.DirectMethodHandle;NF_UNSAFE;byte;true;immutable;false;package
java.util.concurrent.ConcurrentHashMap$CollectionView;serialVersionUID;long;true;immutable;false;private
java.nio.ByteBufferAsCharBufferB;$assertionsDisabled;boolean;true;immutable;false;package
java.io.BufferedInputStream;BUF_OFFSET;long;true;immutable;false;private
java.lang.invoke.Invokers;INV_BASIC;int;true;immutable;false;package
java.lang.invoke.DirectMethodHandle;NF_allocateInstance;byte;true;immutable;false;package
java.util.ArrayList;MAX_ARRAY_SIZE;int;true;immutable;false;private
sun.nio.ch.DatagramChannelImpl;ST_KILLED;int;true;immutable;false;private
java.lang.invoke.LambdaForm$Name;$assertionsDisabled;boolean;true;immutable;false;package
java.security.AccessControlException;serialVersionUID;long;true;immutable;false;private
java.net.URI;L_DIGIT;long;true;immutable;false;private
java.lang.invoke.MethodTypeForm;LF_INVSTATIC;int;true;immutable;false;package
java.lang.ClassValue$ClassValueMap;INITIAL_ENTRIES;int;true;immutable;false;private
java.lang.invoke.DirectMethodHandle;NF_internalMemberNameEnsureInit;byte;true;immutable;false;package
java.lang.invoke.MemberName;MH_INVOKE_MODS;int;true;immutable;false;private
java.lang.Class;SYNTHETIC;int;true;immutable;false;private
java.lang.AbstractStringBuilder;MAX_ARRAY_SIZE;int;true;immutable;false;private
java.lang.Double;BYTES;int;true;immutable;false;public
java.util.Collections$SynchronizedCollection;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.MemberName;ANNOTATION;int;true;immutable;false;package
java.lang.ClassLoader;$assertionsDisabled;boolean;true;immutable;false;package
jdk.internal.misc.InnocuousThread;CONTEXTCLASSLOADER;long;true;immutable;false;private
java.lang.invoke.MethodTypeForm;WRAP;int;true;immutable;false;package
java.nio.channels.UnresolvedAddressException;serialVersionUID;long;true;immutable;false;private
com.sun.java.util.jar.pack.DriverResource_ja;UNPACK_HELP;java.lang.String;true;immutable;false;public
java.lang.Class;ANNOTATION;int;true;immutable;false;private
java.lang.Thread;MIN_PRIORITY;int;true;immutable;false;public
java.util.Locale;PRIVATE_USE_EXTENSION;char;true;immutable;false;public
java.net.URI;H_MARK;long;true;immutable;false;private
java.lang.Character;INITIAL_QUOTE_PUNCTUATION;byte;true;immutable;false;public
sun.nio.cs.ISO_8859_2;b2cTable;java.lang.String;true;immutable;false;private
java.net.URI;H_ESCAPED;long;true;immutable;false;private
java.lang.Character;MODIFIER_SYMBOL;byte;true;immutable;false;public
java.util.InvalidPropertiesFormatException;serialVersionUID;long;true;immutable;false;private
java.lang.Character;OTHER_LETTER;byte;true;immutable;false;public
java.lang.Error;serialVersionUID;long;true;immutable;false;package
sun.nio.cs.MS1251;b2cTable;java.lang.String;true;immutable;false;private
java.lang.reflect.InvocationTargetException;serialVersionUID;long;true;immutable;false;private
java.util.Hashtable;VALUES;int;true;immutable;false;private
java.lang.invoke.DirectMethodHandle;AF_PUTSTATIC_INIT;byte;true;immutable;false;package
jdk.internal.misc.InnocuousThread;INHERITABLE_THREAD_LOCALS;long;true;immutable;false;private
com.sun.java.util.jar.pack.DriverResource_ja;SKIP_FOR_REPACKED;java.lang.String;true;immutable;false;public
sun.nio.cs.GB18030;innerEncoderIndex12;java.lang.String;true;immutable;false;private
sun.nio.cs.StreamDecoder;MIN_BYTE_BUFFER_SIZE;int;true;immutable;false;private
java.net.SocketPermission;NONE;int;true;immutable;false;private
java.util.Collections$UnmodifiableMap;serialVersionUID;long;true;immutable;false;private
java.net.URI;H_DIGIT;long;true;immutable;false;private
java.lang.Character;serialVersionUID;long;true;immutable;false;private
jdk.internal.misc.Unsafe;BE;boolean;true;immutable;false;private
java.lang.invoke.MethodTypeForm;UNWRAP;int;true;immutable;false;package
java.net.SocketPermission;LISTEN;int;true;immutable;false;private
java.lang.Character;CONTROL;byte;true;immutable;false;public
java.net.URI;L_USERINFO;long;true;immutable;false;private
sun.net.www.http.ChunkedInputStream;STATE_AWAITING_CHUNK_EOL;int;true;immutable;false;package
sun.net.www.http.ChunkedInputStream;STATE_AWAITING_CHUNK_HEADER;int;true;immutable;false;package
java.lang.invoke.BoundMethodHandle;$assertionsDisabled;boolean;true;immutable;false;package
sun.nio.cs.MS1250;b2cTable;java.lang.String;true;immutable;false;private
sun.security.x509.CertException;err_INVALID_PUBLIC_KEY;int;true;immutable;false;public
sun.nio.cs.GB18030;innerDecoderIndex3;java.lang.String;true;immutable;false;private
java.net.SocketPermission;PORT_MIN;int;true;immutable;false;private
java.io.ByteArrayOutputStream;MAX_ARRAY_SIZE;int;true;immutable;false;private
sun.net.www.http.KeepAliveCache;LIFETIME;int;true;immutable;false;package
jdk.internal.misc.Unsafe;ARRAY_DOUBLE_INDEX_SCALE;int;true;immutable;false;public
sun.net.TelnetProtocolException;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.MethodTypeForm;LF_TF;int;true;immutable;false;package
jdk.internal.misc.Unsafe;ARRAY_LONG_BASE_OFFSET;int;true;immutable;false;public
java.security.Provider;serialVersionUID;long;true;immutable;false;private
java.util.zip.GZIPOutputStream;TRAILER_SIZE;int;true;immutable;false;private
java.util.concurrent.FutureTask;INTERRUPTED;int;true;immutable;false;private
java.util.concurrent.ConcurrentHashMap;TREEBIN;int;true;immutable;false;package
java.lang.Character;NON_SPACING_MARK;byte;true;immutable;false;public
java.util.concurrent.ConcurrentHashMap;MAX_ARRAY_SIZE;int;true;immutable;false;package
java.lang.InterruptedException;serialVersionUID;long;true;immutable;false;private
java.util.ServiceLoader$LayerLookupIterator;$assertionsDisabled;boolean;true;immutable;false;private
java.lang.Throwable;SUPPRESSED_CAPTION;java.lang.String;true;immutable;false;private
java.lang.Character;MIN_HIGH_SURROGATE;char;true;immutable;false;public
java.lang.String;UTF16;byte;true;immutable;false;package
java.util.PropertyPermission;serialVersionUID;long;true;immutable;false;private
jdk.internal.misc.Unsafe;ARRAY_DOUBLE_BASE_OFFSET;int;true;immutable;false;public
sun.net.www.http.ChunkedOutputStream;DEFAULT_CHUNK_SIZE;int;true;immutable;false;package
java.lang.invoke.Invokers;MH_LINKER_ARG_APPENDED;int;true;immutable;false;private
com.sun.java.util.jar.pack.DriverResource_ja;VERSION;java.lang.String;true;immutable;false;public
jdk.internal.misc.Unsafe;ARRAY_LONG_INDEX_SCALE;int;true;immutable;false;public
jdk.internal.misc.Unsafe;ARRAY_INT_INDEX_SCALE;int;true;immutable;false;public
java.lang.ArrayStoreException;serialVersionUID;long;true;immutable;false;private
sun.nio.ch.DatagramChannelImpl;ST_KILLPENDING;int;true;immutable;false;private
java.security.Provider;ALIAS_PREFIX_LOWER;java.lang.String;true;immutable;false;private
java.lang.ClassFormatError;serialVersionUID;long;true;immutable;false;private
java.lang.Character;MAX_LOW_SURROGATE;char;true;immutable;false;public
java.io.PipedInputStream;PIPE_SIZE;int;true;immutable;false;protected
java.security.CodeSource;serialVersionUID;long;true;immutable;false;private
java.util.zip.ZipOutputStream;STORED;int;true;immutable;false;public
sun.nio.ch.DatagramChannelImpl;ST_UNCONNECTED;int;true;immutable;false;private
java.util.TimerTask;SCHEDULED;int;true;immutable;false;package
java.lang.invoke.MethodTypeForm;LF_INVINTERFACE;int;true;immutable;false;package
java.lang.invoke.LambdaForm;COMPILE_THRESHOLD;int;true;immutable;false;private
java.util.Locale;DISPLAY_UEXT_KEY;int;true;immutable;false;private
java.lang.Float;NaN;float;true;immutable;false;public
java.lang.Character;DIRECTIONALITY_RIGHT_TO_LEFT_OVERRIDE;byte;true;immutable;false;public
java.lang.ClassNotFoundException;serialVersionUID;long;true;immutable;false;private
java.io.PipedInputStream;$assertionsDisabled;boolean;true;immutable;false;package
java.nio.file.InvalidPathException;serialVersionUID;long;true;immutable;false;package
java.lang.InstantiationException;serialVersionUID;long;true;immutable;false;private
sun.reflect.annotation.AnnotationType;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.Short;MIN_VALUE;short;true;immutable;false;public
java.lang.ClassCastException;serialVersionUID;long;true;immutable;false;private
java.lang.Character;MAX_SURROGATE;char;true;immutable;false;public
sun.security.x509.AttributeNameEnumeration;serialVersionUID;long;true;immutable;false;private
java.util.concurrent.ConcurrentHashMap;TREEIFY_THRESHOLD;int;true;immutable;false;package
java.net.URI;L_REG_NAME;long;true;immutable;false;private
java.net.URI;L_SERVER_PERCENT;long;true;immutable;false;private
java.util.FormatFlagsConversionMismatchException;serialVersionUID;long;true;immutable;false;private
java.net.InetAddress;PREFER_IPV6_VALUE;int;true;immutable;false;package
java.lang.invoke.MemberName;CALLER_SENSITIVE;int;true;immutable;false;package
java.io.PipedReader;DEFAULT_PIPE_SIZE;int;true;immutable;false;private
java.lang.invoke.Invokers;$assertionsDisabled;boolean;true;immutable;false;package
com.sun.java.util.jar.pack.DriverResource_ja;BAD_ARGUMENT;java.lang.String;true;immutable;false;public
java.lang.Character;CONNECTOR_PUNCTUATION;byte;true;immutable;false;public
sun.nio.cs.ISO_8859_8;b2cTable;java.lang.String;true;immutable;false;private
java.io.ObjectOutputStream$BlockDataOutputStream;MAX_HEADER_SIZE;int;true;immutable;false;private
java.lang.IllegalMonitorStateException;serialVersionUID;long;true;immutable;false;private
java.lang.Character;FORMAT;byte;true;immutable;false;public
java.lang.Character;COMBINING_SPACING_MARK;byte;true;immutable;false;public
java.nio.channels.UnsupportedAddressTypeException;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.MethodHandleNatives;$assertionsDisabled;boolean;true;immutable;false;package
sun.net.www.http.ChunkedInputStream;STATE_AWAITING_TRAILERS;int;true;immutable;false;package
java.lang.invoke.DirectMethodHandle;NF_staticOffset;byte;true;immutable;false;package
java.util.RegularEnumSet;serialVersionUID;long;true;immutable;false;private
java.lang.ClassValue$ClassValueMap;CACHE_LOAD_LIMIT;int;true;immutable;false;private
java.nio.charset.UnsupportedCharsetException;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.MethodTypeForm;MH_NF_INV;int;true;immutable;false;package
javax.crypto.CryptoPermission;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.DirectMethodHandle;FT_UNCHECKED_REF;int;true;immutable;false;package
java.lang.CloneNotSupportedException;serialVersionUID;long;true;immutable;false;private
java.util.concurrent.ConcurrentHashMap;MAX_RESIZERS;int;true;immutable;false;private
java.util.Hashtable;serialVersionUID;long;true;immutable;false;private
java.lang.Character;DIRECTIONALITY_LEFT_TO_RIGHT_ISOLATE;byte;true;immutable;false;public
java.lang.module.ModuleDescriptor;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.Character;MIN_LOW_SURROGATE;char;true;immutable;false;public
java.lang.Character;MAX_CODE_POINT;int;true;immutable;false;public
sun.nio.fs.UnixFileSystem$FileStoreIterator;$assertionsDisabled;boolean;true;immutable;false;private
java.util.PropertyPermission;WRITE;int;true;immutable;false;private
java.net.InetAddress;FIELDS_OFFSET;long;true;immutable;false;private
sun.net.www.http.ChunkedOutputStream;FOOTER_SIZE;int;true;immutable;false;private
com.sun.java.util.jar.pack.DriverResource_ja;DEPRECATED;java.lang.String;true;immutable;false;public
java.lang.Character;DIRECTIONALITY_WHITESPACE;byte;true;immutable;false;public
java.lang.reflect.Member;DECLARED;int;true;immutable;false;public
sun.nio.cs.GB18030;innerEncoderIndex8;java.lang.String;true;immutable;false;private
java.net.URI;H_SERVER;long;true;immutable;false;private
java.lang.Character;MIN_SUPPLEMENTARY_CODE_POINT;int;true;immutable;false;public
java.lang.invoke.MemberName;IS_INVOCABLE;int;true;immutable;false;package
java.util.concurrent.ConcurrentHashMap;SIZECTL;long;true;immutable;false;private
java.util.regex.PatternSyntaxException;serialVersionUID;long;true;immutable;false;private
java.lang.Float;BYTES;int;true;immutable;false;public
java.net.URLPermission;serialVersionUID;long;true;immutable;false;private
java.net.URI;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.ThreadDeath;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.Invokers;INV_GENERIC;int;true;immutable;false;package
java.net.URI;H_USERINFO;long;true;immutable;false;private
java.io.UnsupportedEncodingException;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.DirectMethodHandle;AF_PUTFIELD;byte;true;immutable;false;package
sun.security.x509.CertException;err_ENCODING;int;true;immutable;false;public
java.util.concurrent.ConcurrentHashMap;DEFAULT_CAPACITY;int;true;immutable;false;private
java.net.URI;L_SCOPE_ID;long;true;immutable;false;private
jdk.internal.misc.Unsafe;ARRAY_CHAR_BASE_OFFSET;int;true;immutable;false;public
java.lang.invoke.LambdaForm;INTERNED_ARGUMENT_LIMIT;int;true;immutable;false;package
java.lang.invoke.DirectMethodHandle;NF_ensureInitialized;byte;true;immutable;false;package
java.util.AbstractCollection;MAX_ARRAY_SIZE;int;true;immutable;false;private
jdk.internal.misc.Unsafe;ARRAY_SHORT_BASE_OFFSET;int;true;immutable;false;public
java.util.Collections$CheckedCollection;serialVersionUID;long;true;immutable;false;private
java.net.SocketPermission;PRIV_PORT_MAX;int;true;immutable;false;private
java.lang.invoke.DirectMethodHandle;FT_LAST_WRAPPER;int;true;immutable;false;package
java.net.URI;H_ALPHA;long;true;immutable;false;private
java.nio.DirectCharBufferU;$assertionsDisabled;boolean;true;immutable;false;package
java.util.PropertyResourceBundle;encoding;java.lang.String;true;immutable;false;private
java.security.BasicPermission;serialVersionUID;long;true;immutable;false;private
java.lang.StringBuilder;serialVersionUID;long;true;immutable;false;package
sun.nio.cs.GB18030;innerIndex6;java.lang.String;true;immutable;false;private
sun.net.www.protocol.http.HttpURLConnection$HttpInputStream;SKIP_BUFFER_SIZE;int;true;immutable;false;private
java.lang.Double;MAX_EXPONENT;int;true;immutable;false;public
java.lang.Long;BYTES;int;true;immutable;false;public
sun.nio.ch.SinkChannelImpl;ST_KILLED;int;true;immutable;false;private
java.lang.invoke.MemberName;IS_TYPE;int;true;immutable;false;package
java.util.concurrent.FutureTask;EXCEPTIONAL;int;true;immutable;false;private
sun.nio.cs.IBM775;b2cTable;java.lang.String;true;immutable;false;private
java.lang.Character;DIRECTIONALITY_RIGHT_TO_LEFT_ISOLATE;byte;true;immutable;false;public
java.lang.NoSuchFieldException;serialVersionUID;long;true;immutable;false;private
java.net.URI;L_UNRESERVED;long;true;immutable;false;private
java.lang.invoke.MethodHandle;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.Double;MIN_EXPONENT;int;true;immutable;false;public
jdk.internal.misc.Unsafe;ARRAY_BOOLEAN_INDEX_SCALE;int;true;immutable;false;public
java.net.Inet4Address;serialVersionUID;long;true;immutable;false;private
java.util.ServiceLoader$ModuleServicesLookupIterator;$assertionsDisabled;boolean;true;immutable;false;private
java.lang.invoke.Invokers;INV_EXACT;int;true;immutable;false;package
java.lang.Character;DIRECTIONALITY_POP_DIRECTIONAL_FORMAT;byte;true;immutable;false;public
sun.nio.ch.DatagramChannelImpl;ST_CONNECTED;int;true;immutable;false;private
java.io.IOException;serialVersionUID;long;true;immutable;false;package
java.util.concurrent.ConcurrentHashMap;BASECOUNT;long;true;immutable;false;private
java.security.Permission;serialVersionUID;long;true;immutable;false;private
java.util.PropertyPermission;ALL;int;true;immutable;false;private
java.lang.invoke.LambdaFormEditor;MIN_CACHE_ARRAY_SIZE;int;true;immutable;false;private
java.lang.StackOverflowError;serialVersionUID;long;true;immutable;false;private
com.sun.java.util.jar.pack.DriverResource_ja;WRITE_PACKGZ_FILE;java.lang.String;true;immutable;false;public
java.lang.invoke.DirectMethodHandle;$assertionsDisabled;boolean;true;immutable;false;package
java.nio.DirectCharBufferRS;$assertionsDisabled;boolean;true;immutable;false;package
java.net.URI;L_ALPHANUM;long;true;immutable;false;private
java.lang.invoke.MethodTypeForm;LF_INTERPRET;int;true;immutable;false;package
java.lang.invoke.MethodTypeForm;LF_INVSTATIC_INIT;int;true;immutable;false;package
java.util.concurrent.ConcurrentHashMap;MIN_TREEIFY_CAPACITY;int;true;immutable;false;package
sun.nio.cs.GB18030;innerIndex2;java.lang.String;true;immutable;false;private
java.net.URI;L_URIC;long;true;immutable;false;private
jdk.internal.misc.Unsafe;unalignedAccess;boolean;true;immutable;false;private
java.lang.invoke.MethodTypeForm;LF_EX_LINKER;int;true;immutable;false;package
sun.net.smtp.SmtpProtocolException;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.DirectMethodHandle;NF_constructorMethod;byte;true;immutable;false;package
java.net.NetPermission;serialVersionUID;long;true;immutable;false;private
java.util.concurrent.FutureTask;NEW;int;true;immutable;false;private
java.lang.Character;DIRECTIONALITY_EUROPEAN_NUMBER_SEPARATOR;byte;true;immutable;false;public
java.lang.Byte;SIZE;int;true;immutable;false;public
java.util.ArrayList;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.MethodTypeForm;INTS;int;true;immutable;false;package
java.net.URI;H_DASH;long;true;immutable;false;private
sun.nio.cs.GB18030;innerEncoderIndex7;java.lang.String;true;immutable;false;private
sun.nio.ch.SourceChannelImpl;ST_CLOSING;int;true;immutable;false;private
java.util.PropertyPermission;NONE;int;true;immutable;false;private
java.lang.NumberFormatException;serialVersionUID;long;true;immutable;false;package
java.nio.DirectByteBuffer;UNALIGNED;boolean;true;immutable;false;package
java.lang.Character;MIN_CODE_POINT;int;true;immutable;false;public
java.lang.Long;MAX_VALUE;long;true;immutable;false;public
java.io.Reader;maxSkipBufferSize;int;true;immutable;false;private
java.util.stream.IntPipeline$StatefulOp;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.invoke.DirectMethodHandle;AF_GETSTATIC;byte;true;immutable;false;package
java.lang.Character;END_PUNCTUATION;byte;true;immutable;false;public
java.util.MissingFormatWidthException;serialVersionUID;long;true;immutable;false;private
java.lang.invoke.MethodTypeForm;LF_DELEGATE_BLOCK_INLINING;int;true;immutable;false;package
java.lang.invoke.LambdaForm$BasicType;D_TYPE_NUM;byte;true;immutable;false;package
java.net.URI;L_RESERVED;long;true;immutable;false;private
com.sun.net.ssl.SSLPermission;serialVersionUID;long;true;immutable;false;private
java.lang.UnsupportedClassVersionError;serialVersionUID;long;true;immutable;false;private
sun.nio.cs.StreamDecoder;DEFAULT_BYTE_BUFFER_SIZE;int;true;immutable;false;private
sun.nio.ch.SinkChannelImpl;ST_KILLPENDING;int;true;immutable;false;private
java.lang.Character;DIRECTIONALITY_LEFT_TO_RIGHT;byte;true;immutable;false;public
java.lang.Character;MAX_HIGH_SURROGATE;char;true;immutable;false;public
java.nio.file.FileTreeIterator;$assertionsDisabled;boolean;true;immutable;false;package
java.lang.Character;MAX_RADIX;int;true;immutable;false;public
sun.security.x509.CertException;verf_INVALID_EXPIRED;int;true;immutable;false;public
java.nio.HeapByteBuffer;ARRAY_BASE_OFFSET;long;true;immutable;false;private
sun.nio.cs.GB18030;innerEncoderIndex5;java.lang.String;true;immutable;false;private
sun.net.www.http.KeepAliveStreamCleaner;TIMEOUT;int;true;immutable;false;package
java.util.Scanner;$assertionsDisabled;boolean;true;immutable;false;package
java.util.concurrent.ConcurrentHashMap;UNTREEIFY_THRESHOLD;int;true;immutable;false;package
java.lang.invoke.DirectMethodHandle;NF_fieldOffset;byte;true;immutable;false;package
java.util.Collections$SynchronizedSet;serialVersionUID;long;true;immutable;false;private
java.net.SocketPermission;serialVersionUID;long;true;immutable;false;private
sun.security.x509.CertException;verf_CA_UNTRUSTED;int;true;immutable;false;public
java.lang.Character;PRIVATE_USE;byte;true;immutable;false;public
java.util.ServiceLoader$LazyClassPathLookupIterator;PREFIX;java.lang.String;true;immutable;false;private
com.sun.java.util.jar.pack.DriverResource_ja;DUPLICATE_OPTION;java.lang.String;true;immutable;false;public
sun.nio.cs.JIS_X_0212;b2cSBStr;java.lang.String;true;immutable;false;package
java.net.URI;L_HEX;long;true;immutable;false;private
java.lang.Double;MIN_NORMAL;double;true;immutable;false;public
java.io.InputStream;DEFAULT_BUFFER_SIZE;int;true;immutable;false;private
java.util.concurrent.ConcurrentHashMap;RESERVED;int;true;immutable;false;package
sun.net.www.http.KeepAliveCache;MAX_CONNECTIONS;int;true;immutable;false;package
java.lang.Character;DIRECTIONALITY_BOUNDARY_NEUTRAL;byte;true;immutable;false;public
java.lang.Throwable;NULL_CAUSE_MESSAGE;java.lang.String;true;immutable;false;private
com.sun.java.util.jar.pack.DriverResource_ja;BAD_SPEC;java.lang.String;true;immutable;false;public
java.lang.invoke.MemberName;IS_CONSTRUCTOR;int;true;immutable;false;package
java.util.Collections$SynchronizedRandomAccessList;serialVersionUID;long;true;immutable;false;private
java.lang.Double;MIN_VALUE;double;true;immutable;false;public
java.lang.invoke.MethodType;serialVersionUID;long;true;immutable;false;private
java.net.URI;L_SERVER;long;true;immutable;false;private
java.io.PipedInputStream;DEFAULT_PIPE_SIZE;int;true;immutable;false;private
java.net.Inet4Address;INADDRSZ;int;true;immutable;false;package
java.net.InetAddress;PREFER_SYSTEM_VALUE;int;true;immutable;false;package
java.lang.Float;serialVersionUID;long;true;immutable;false;private
java.lang.Character;DIRECTIONALITY_EUROPEAN_NUMBER_TERMINATOR;byte;true;immutable;false;public
jdk.internal.misc.Unsafe;ARRAY_CHAR_INDEX_SCALE;int;true;immutable;false;public
java.util.concurrent.ConcurrentHashMap$CollectionView;OOME_MSG;java.lang.String;true;immutable;false;private
jdk.internal.misc.InnocuousThread;INHERITEDACCESSCONTROLCONTEXT;long;true;immutable;false;private
sun.security.x509.CertException;err_INVALID_VERSION;int;true;immutable;false;public
sun.security.x509.CertException;err_CONSTRUCTION;int;true;immutable;false;public
sun.security.x509.CertException;err_INVALID_FORMAT;int;true;immutable;false;public
