Owner;Name;Type;Final;Mutability;Array;Access
sun.security.ssl.SupportedGroupsExtension$NamedGroup;SECP160_R2;sun.security.ssl.SupportedGroupsExtension$NamedGroup;true;unknown;false;package
sun.security.ssl.CipherSuite$KeyExchange;K_DH_DSS;sun.security.ssl.CipherSuite$KeyExchange;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256;sun.security.ssl.CipherSuite;true;unknown;false;package
java.time.Clock$SystemClock;UTC;java.time.Clock$SystemClock;true;unknown;false;package
sun.security.ssl.SSLExtension;HRR_SUPPORTED_VERSIONS;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C057;sun.security.ssl.CipherSuite;true;unknown;false;package
java.lang.invoke.BoundMethodHandle$Species_LLLLLLIIL;BMH_SPECIES;java.lang.invoke.BoundMethodHandle$SpeciesData;false;unknown;false;package
sun.security.ssl.CipherSuite;CS_C091;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.Alert;EXPORT_RESTRICTION;sun.security.ssl.Alert;true;unknown;false;package
java.lang.invoke.LambdaForm$Kind;GET_OBJECT_VOLATILE;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.net.www.protocol.file.FileURLConnection;LAST_MODIFIED;java.lang.String;false;immutable;false;package
sun.security.ssl.CipherSuite;CS_C07F;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SSLHandshake;MESSAGE_HASH;sun.security.ssl.SSLHandshake;true;unknown;false;package
java.lang.invoke.LambdaForm$Kind;PUT_LONG_VOLATILE;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.security.ssl.SignatureScheme;RSA_PKCS1_SHA512;sun.security.ssl.SignatureScheme;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_00AB;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C052;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C046;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDH_ECDSA_WITH_AES_256_CBC_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SupportedGroupsExtension$NamedGroup;SECT571_R1;sun.security.ssl.SupportedGroupsExtension$NamedGroup;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_00B5;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SSLExtension;ENCRYPT_THEN_MAC;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherType;NULL_CIPHER;sun.security.ssl.CipherType;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C0A9;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_DHE_DSS_WITH_AES_128_CBC_SHA256;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SSLExtension;SH_SERVER_NAME;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.SSLExtension;CH_SERVER_NAME;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_00B7;sun.security.ssl.CipherSuite;true;unknown;false;package
java.lang.invoke.MethodHandleImpl$Intrinsic;ARRAY_STORE;java.lang.invoke.MethodHandleImpl$Intrinsic;true;unknown;false;package
com.sun.java.util.jar.pack.Package;noMethods;java.util.List<com.sun.java.util.jar.pack.Package$Class$Method>;true;unknown;false;package
java.net.HttpCookie;assignors;java.util.Map<java.lang.String, java.net.HttpCookie$CookieAttributeAssignor>;true;unknown;false;package
java.lang.invoke.LambdaForm$Kind;GET_DOUBLE_VOLATILE;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
com.sun.java.util.jar.pack.Coding;verboseStringForDebug;boolean;false;immutable;false;package
java.lang.invoke.BoundMethodHandle$Specializer;BMH_TRANSFORMS;java.util.List<java.lang.invoke.MemberName>;true;unknown;false;package
sun.security.ssl.SSLExtension;TRUSTED_CA_KEYS;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SupportedGroupsExtension$NamedGroupType;NAMED_GROUP_NONE;sun.security.ssl.SupportedGroupsExtension$NamedGroupType;true;unknown;false;package
sun.security.ssl.ProtocolVersion;SSL20Hello;sun.security.ssl.ProtocolVersion;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_DHE_RSA_WITH_AES_256_CBC_SHA256;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.ProtocolVersion;TLS13;sun.security.ssl.ProtocolVersion;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C086;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C073;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.DummyX509TrustManager;INSTANCE;javax.net.ssl.X509TrustManager;true;unknown;false;package
sun.security.ssl.CertStatusExtension$OCSPStatusRequest;EMPTY_OCSP;sun.security.ssl.CertStatusExtension$OCSPStatusRequest;true;unknown;false;package
sun.security.ssl.CipherSuite$KeyExchange;K_DHE_RSA;sun.security.ssl.CipherSuite$KeyExchange;true;unknown;false;package
sun.security.ssl.SSLExtension;CR_SIGNATURE_ALGORITHMS_CERT;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.Alert;RECORD_OVERFLOW;sun.security.ssl.Alert;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_0023;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C071;sun.security.ssl.CipherSuite;true;unknown;false;package
java.lang.invoke.MemberName$Factory;INSTANCE;java.lang.invoke.MemberName$Factory;false;unknown;false;package
sun.security.ssl.SSLExtension;SESSION_TICKET;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_00AE;sun.security.ssl.CipherSuite;true;unknown;false;package
java.util.regex.Pattern$Qtype;POSSESSIVE;java.util.regex.Pattern$Qtype;true;unknown;false;package
sun.security.ssl.SignatureScheme;ECDSA_SECP521R1_SHA512;sun.security.ssl.SignatureScheme;true;unknown;false;package
java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLIIL;BMH_SPECIES;java.lang.invoke.BoundMethodHandle$SpeciesData;false;unknown;false;package
sun.security.ssl.CipherSuite;CS_002E;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_00AC;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite$KeyExchange;K_ECDHE_ECDSA;sun.security.ssl.CipherSuite$KeyExchange;true;unknown;false;package
sun.security.ssl.SSLExtension;CH_SIGNATURE_ALGORITHMS_CERT;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_000D;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C04C;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C038;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SupportedGroupsExtension$NamedGroup;SECT163_K1;sun.security.ssl.SupportedGroupsExtension$NamedGroup;true;unknown;false;package
sun.security.ssl.SSLExtension;POST_HANDSHAKE_AUTH;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C066;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C08C;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C06A;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C05D;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C022;sun.security.ssl.CipherSuite;true;unknown;false;package
java.time.chrono.JapaneseDate;MEIJI_6_ISODATE;java.time.LocalDate;true;unknown;false;package
sun.security.ssl.SSLExtension;SERVER_AUTHZ;sun.security.ssl.SSLExtension;true;unknown;false;package
java.lang.invoke.LambdaForm$Kind;FIELD;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
java.lang.invoke.LambdaForm$Kind;GET_BYTE;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.security.ssl.SSLCipher;B_AES_256;sun.security.ssl.SSLCipher;true;unknown;false;package
sun.security.ssl.Alert;alertConsumer;sun.security.ssl.SSLConsumer;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDHE_RSA_WITH_NULL_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.ProtocolVersion;DTLS12;sun.security.ssl.ProtocolVersion;true;unknown;false;package
java.lang.ProcessBuilder$NullInputStream;INSTANCE;java.lang.ProcessBuilder$NullInputStream;true;unknown;false;package
java.util.Currency;specialCasesList;java.util.List<java.util.Currency$SpecialCaseEntry>;false;unknown;false;package
sun.security.ssl.SupportedGroupsExtension$NamedGroup;SECT193_R2;sun.security.ssl.SupportedGroupsExtension$NamedGroup;true;unknown;false;package
java.util.stream.StreamShape;LONG_VALUE;java.util.stream.StreamShape;true;unknown;false;package
com.sun.java.util.jar.pack.BandStructure;SIGNED5;com.sun.java.util.jar.pack.Coding;true;unknown;false;package
java.lang.invoke.LambdaForm$Kind;PUT_OBJECT;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.security.ssl.ProtocolVersion;TLS12;sun.security.ssl.ProtocolVersion;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C07D;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SupportedGroupsExtension$NamedGroupType;NAMED_GROUP_ARBITRARY;sun.security.ssl.SupportedGroupsExtension$NamedGroupType;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDH_RSA_WITH_AES_128_GCM_SHA256;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SSLExtension;CLIENT_CERTIFICATE_URL;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_RSA_WITH_AES_256_CBC_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
