benchmark,duration_ns,uptime_ns,vm_start_unix_ms
naive-bayes,8280268742,1513102775936,1621714209562
naive-bayes,8281892575,1521765849981,1621714209562
naive-bayes,8138539536,1530362340382,1621714209562
naive-bayes,8503264561,1538827044703,1621714209562
naive-bayes,8253214876,1547715600723,1621714209562
naive-bayes,8490114613,1556372698383,1621714209562
als,11757784923,6830716406,1621714209562
als,6268128644,18746020228,1621714209562
als,5444686017,25097210731,1621714209562
als,5354520644,30627633189,1621714209562
als,5374239824,36072205299,1621714209562
als,7330737041,41536142459,1621714209562
als,5039857888,48956494062,1621714209562
als,6876228374,54086905263,1621714209562
als,5042454265,61054004096,1621714209562
als,6256772253,66190747614,1621714209562
als,5810974305,72546326170,1621714209562
als,6129240390,78451302954,1621714209562
als,6117304096,84673530523,1621714209562
als,5007424457,90884667909,1621714209562
als,6579548105,95992027675,1621714209562
als,9438375562,102668332699,1621714209562
als,9066608455,112206114858,1621714209562
als,9859163666,121369895492,1621714209562
als,5954981582,131328659862,1621714209562
als,8836332010,137389239691,1621714209562
als,6786853905,146323383441,1621714209562
als,6430209473,153211423820,1621714209562
als,6410852436,159740970243,1621714209562
als,6861371591,166253626216,1621714209562
als,7194413523,173217786466,1621714209562
als,6934159916,180528610119,1621714209562
als,6309440657,187565607965,1621714209562
als,7092420152,193977799655,1621714209562
als,6636308329,201175335358,1621714209562
als,7434233454,207951817448,1621714209562
gauss-mix,5015178620,555522722986,1621714209562
gauss-mix,2525547666,560714338584,1621714209562
gauss-mix,3003084018,563419358599,1621714209562
gauss-mix,2979398963,566630318729,1621714209562
gauss-mix,2937358727,569779901947,1621714209562
gauss-mix,2709272217,572908226824,1621714209562
gauss-mix,2659223572,575796817863,1621714209562
gauss-mix,2723187466,578670676613,1621714209562
gauss-mix,2546526477,581574070340,1621714209562
gauss-mix,2576575600,584323313203,1621714209562
gauss-mix,2624971976,587087711823,1621714209562
gauss-mix,2400468596,589896189279,1621714209562
gauss-mix,2561196692,592463519374,1621714209562
gauss-mix,2460359578,595232142137,1621714209562
gauss-mix,2618088514,597864465536,1621714209562
gauss-mix,2555578901,600669446598,1621714209562
gauss-mix,2548152562,603422886811,1621714209562
gauss-mix,2555251234,606148603996,1621714209562
gauss-mix,2555817594,608914444171,1621714209562
gauss-mix,2505698328,611641969572,1621714209562
gauss-mix,2326309580,614346191675,1621714209562
gauss-mix,2460370054,616850350180,1621714209562
gauss-mix,2548924931,619512925708,1621714209562
gauss-mix,2516872392,622263097741,1621714209562
gauss-mix,2520948171,624963662613,1621714209562
gauss-mix,2531474851,627670025861,1621714209562
gauss-mix,2527124072,630400132282,1621714209562
gauss-mix,2493178573,633109964428,1621714209562
gauss-mix,2377542039,635783363565,1621714209562
gauss-mix,2514005472,638338339429,1621714209562
gauss-mix,2409388064,641033602296,1621714209562
gauss-mix,2570186969,643618742635,1621714209562
gauss-mix,2508406105,646380244921,1621714209562
gauss-mix,2476960562,649085945068,1621714209562
gauss-mix,2423304900,651764035373,1621714209562
gauss-mix,2478815820,654375017830,1621714209562
gauss-mix,2520323825,657051328685,1621714209562
gauss-mix,2501927973,659785068004,1621714209562
gauss-mix,2642912907,662498184393,1621714209562
gauss-mix,2663176788,665349614726,1621714209562
